id,text,
1833,"I was trying to make a transfer and got an error message telling me it was not possible to make the transfer. This has never happened before, what happened?",
1834,How can I get a card sent to China?,
1835,I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.,
1836,"So earlier I went to an ATM and got cash. But when I checked the app, it states that the withdrawal is pending. How can that be when I have the cash on me?",
1837,Can I stop a transaction?,
1838,"I normally have no issues making transfers, so why am I suddenly being told it is not possible?",
1839,"If someone in a different country sends me money, do I have to pay a fee?",
1840,I would like to revert a transaction I did this morning,
1841,I don't have my access code for the app.,
1842,I don't remember my passcode?,
1843,Why was I not able to complete my transfer?,
1844,Can I activate my card?,
1845,I inadvertently completed a transaction on a wrong account.,
1846,What are the steps I need to take to cancel a transaction?,
1847,My card is very close to expiring. When can I order a new one and how do I do so?,
1848,What is the minimum age to open an account?,
1849,I need to cancel my recent transfer quickly since I made a mistake. Please help before it goes through.,
1850,Why would a cash withdrawal still be pending?,
1851,"I received my new card, how is it activated?",
1852,I need to withdraw money. Where can I do that?,
1853,What do I need to do to cancel a transaction?,
1854,How do I use my new card?,
1855,how long til my cash out goes through?,
1856,Why is my ATM withdrawal still pending?,
1857,The money would not transfer to a beneficiary.,
1858,I can use this card at which ATMs?,
1859,What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,
1860,What do I do if I detect fraudulent use on my car?,
1861,I don't have my passcode to access the app.,
1862,It shows that the transfer on my account wasn't allowed.,
1863,"Please, activate my card",
1864,Why is my cash withdrawal still pending?,
1865,I've been trying to do a transfer multiple times and have failed? Is the system down?,
1866,How do I set a new pin?,
1867,I want to start using my card.,
1868,I was unable to transfer money from my account.,
1869,My card is almost expired.  How fast will I get a new one and what is the cost?,
1870,Can you help me to quickly cancel a transaction I accidentally did to the wrong account?,
1871,When my card expires what is the cost of a replacement and how fast?,
1872,My morning transaction needs to be canceled.,
1873,What are the age limits for your service?,
1874,My card is about to expire. How do I get a new one?,
1875,My card payment is still pending.,
1876,Why was my transfer stopped ?,
1877,Is there a reason my payment is still pending?,
1878,I lost track of my card,
1879,Where do I activate my card?,
1880,Would I be charged for exchanging currencies?,
1881,Why is it taking so long for my cash withdrawal to no longer show as pending?,
1882,Is there a list of ATM machines?,
1883,Do you know how to change my card PIN?,
1884,"There are transactions that I did not make on my account, I think someone has my information.",
1885,When will the cash that I put in the ATM be cleared from pending status?,
1886,Is the system down? I've been trying to do a transfer and have failed?,
1887,"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",
1888,Why didn't my transfer to a beneficiary go through?,
1889,Can I use my card at any ATMs?,
1890,I think my transfer failed. What do I do now?,
1891,What ATMs can I withdraw money from?,
1892,I just realized I made the wrong transaction yesterday. Would  you please make it correct?I need it by tomorrow Please.,
1893,Is the bank the only place I can change my PIN>,
1894,What commission do you take for currency exchage?,
1895,Changing my PIN,
1896,Why didn't my transfer to a beneficiary happen?,
1897,I think that the card is stolen.  What are my next steps?,
1898,Can I change my PIN without going to a bank?,
1899,What is the cost for an exchange fee?,
1900,I want to revert a transaction I did,
1901,How do I fix a transaction to the wrong account?,
1902,I need help with a lost card,
1903,Would like to use my card and need to activate it first.  Can you help me do this?,
1904,What do I do if my card has been lost or stolen?,
1905,Will it cost more money if my currency needs to be exchanged?,
1906,What does it mean if my cash withdrawal does not show up properly?,
1907,Do you offer account services for children and teens?,
1908,How do I replace my card before it expires next month?,
1909,"While transferring money, its getting error out as my transfer is not possible. Please help me in this as earlier i was able to do it successfully.",
1910,"I don't know what's wrong, my contactless stopped working. Tried it in a few different places today and it didn't work in any of them.",
1911,My card has been lost! help!,
1912,My card is stolen.  Help!,
1913,why isnt my cash withdrawal showing,
1914,My purchases from this morning are showing up as payment pending. Can you tell me why?,
1915,I would like to cancel a transfer...is this possible?,
1916,Is my cash withdrawal pending?,
1917,Is the cash withdrawal going to show?,
1918,I need to find out why my pending payment hasn't gone through.,
1919,I don't know my password anymore.,
1920,Do I need to pay extra for exchanging currencies?,
1921,Please assist me with activation.,
1922,I want to choose a new PIN.,
1923,Help me please!  My card was stolen!,
1924,I believe that someone is using my card without my knowledge!,
1925,How much will I be charged for a cross-currency exchange?,
1926,how long should i wait ti activate my card,
1927,I made a purchase earlier today but it is still listed as pending- when will it go through?,
1928,I need to make my card PIN a different number,
1929,Tell me what ATMs allow me to change my PIN.,
1930,I noticed that there's a payment on my card that's pending.,
1931,Are you able to guide me to my card's location?,
1932,i cant seem to activate card,
1933,what is the cost for exchanging currencies?,
1934,how long does it take to post atm with drawl,
1935,I need to know what is going on. I'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. I'm only getting an error. Can you find out what's going on and help in making the transfer?,
1936,Why won't my transfer to another account work?,
1937,How long will it take to activate my new card?,
1938,Why is my cash still pending that I put in ATM?,
1939,How old do kids have to be to open an account?,
1940,"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",
1941,For some reason I forgot the passcode I have.,
1942,"Yesterday, I made an incorrect payment to the wrong account for my rent payment. I need this addressed as soon as possible and the funds transferred to the correct account by no later than tomorrow.",
1943,IS there a fee to exchange currency?,
1944,How can I reset my passcode?,
1945,Somebody used my card without my knowledge!,
1946,Can you help me activate my card,
1947,Can you help my fix my contactless?,
1948,Please help me with my card.  It won't activate.,
1949,Why has my payment not gone through?,
1950,Please tell me how to change my pin.,
1951,Can I change my in at all ATM's?,
1952,Can I get a new card in China?,
1953,What will happen after my card expires?,
1954,What should I do if I think that someone else may be using my card.,
1955,I'm concerned because my cash withdrawal is pending.,
1956,I got my new card where do I go to activate it?,
1957,My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,
1958,Is it possible to cancel my transfer?,
1959,I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,
1960,I've transferred money before without issue but now I am encountering an error stating that it isn't possible. Why is that?,
1961,"I just got my new card, how do I activate it?",
1962,Help me locate the nearest ATM.,
1963,I'm unable to use contactless payments for purchases.,
1964,How old does my kids need to be to open an account?,
1965,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,
1966,Why can I not make a transfer?,
1967,"Hey I tried to get some money out earlier but the machine didn't work. Now just saw the transaction still seems in progress! Can you please check what's going there, seems something is broken, I don't want to be charged for money that I haven't actually received!",
1968,stop the transaction,
1969,Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,
1970,Is there a discount for frequently exchanging currencies?,
1971,Why is this not letting me exchange crypto? I need help making this transaction go through.,
1972,Fees for currency exchange,
1973,What is needed for my daughter to open an account?,
1974,Someone hacked into my cards account.,
1975,At what cash machines can I change my PIN?,
1976,"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue ?",
1977,Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received.,
1978,If I make a mistake can I cancel the transaction?,
1979,How much does it cost to exchange currencies?,
1980,How do I order a new card if my current one is about to expire?,
1981,Why is it saying I have a pending payment?,
1982,i tried to do a transfer to an account but it didn't work,
1983,What is the fee for a foreign currency exchange?,
1984,Is there a pay structure for currency exchanges?,
1985,For some reason I am unable to preform a transfer to a beneficiary.,
1986,My card has gone missing.,
1987,Can you help me figure out what's happening? I'm trying to transfer money to a friend but it keeps getting returned. I'm not sure what i'm doing wrong.,
1988,I don't understand why you aren't accepting my transfer. After a couple times trying I'm still getting an error message.,
1989,Why hasn't my payment gone through?,
1990,"There is a pending transaction on my account, what does this mean?",
1991,Please tell me how you can stop unauthorized payments from being made on my card since on this bill I see that this has happened. There are transactions that I never made from a place I've never been to.,
1992,I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,
1993,"Card payment is still pending, why is that the case?",
1994,"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",
1995,Would I be able to open an account for my daughter?,
1996,Can you please help me with this exchange?  I am trying to get crypto and the app won't let me.,
1997,What do I do if I believe to be a victim of credit card fraud?,
1998,I forgot my code to get into the app.,
1999,Do you have any age limit?,
2000,"I can't freeze my account as I need the card as I am traveling, how do I change my pin?",
2001,I'm in Spain and my stuff has been stolen. My card was with it and I need a new one shipped and the old one frozen.,
2002,i tried to make a transfer to a beneficiary and it didn't go through,
2003,There's a possibility that my card was compromised.,
2004,I think someone may be using my card.,
2005,What is the process for setting up and account for my child?,
2006,How to cancel a transaction,
2007,Tell me what I need to do to activate my card.,
2008,Could you help my figure out the exchange fee?,
2009,"I got some cash of an ATM earlier but this shows up as pending in the app. How can this be still pending, I've got the cash already?",
2010,What about my children?,
2011,My card is not able to be activated how do I get it to work?,
2012,What kind of cash machines would allow me to change my PIN?,
2013,Why is my ATM cash withdrawal showing up as a pending transaction?,
2014,"Would you be able to offer me a discount, since I need to exchange currencies frequently?",
2015,Why can't a beneficiary receive a money transfer from me?,
2016,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",
2017,My account says I have money but I withdrew it in cash.,
2018,why do i have a failed transfer,
2019,I'm really upset because I made a typo during a transfer and now I've sent money to the wrong account.  I can't fix this with the app.  Please help me immediately!,
2020,pending transaction?,
2021,I made a cash withdrawal and it is still listed as a pending transaction.,
2022,I tried to make a transfer but it failed,
2023,i tried to transfer cryptocurrency into my account but was denied,
2024,I need to change my PIN.,
2025,Why is this payment pending?,
2026,How do I get the passcode reset?,
2027,Why can I not do a transfer to a beneficiary?,
2028,I think my passcode was changed,
2029,I happened to forget my passcode,
2030,How old do my kids need to be to open an account?,
2031,Help! I need to cancel a transaction.,
2032,Can someone explain why I'm getting a message on my screen saying my transfer isn't possible? I've done several in the past and haven't had a single problem until now. What's going on?,
2033,I need to reset the passcode.,
2034,I need to transfer to my account and cant.,
2035,Where do I find the exchange rate?,
2036,How can I cancel this transaction?,
2037,What ATM locations are near me?,
2038,Is there a way my new card can be renewed?,
2039,What do I do if my card is stolen?,
2040,What ATMs take this card?,
2041,Can you provide information for freezing my card immediately?,
2042,"Once my card expires, what should I do?",
2043,Cash withdrawal still pending?,
2044,Why can't I buy cryptocurrency on the app?,
2045,What's the phone number to freeze a card?,
2046,My card is missing.  Please help.,
2047,Where are the locations of ATMs that accept this card?,
2048,How do I go about ordering a new bank card?,
2049,Can I change my PIN online?,
2050,"Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.",
2051,"My card is about to expire, what do I do?",
2052,"I might be paranoid, but someone may be using my card.",
2053,Any extra charges for exchanging currencies?,
2054,"Why is my transfer not working? I tried multiple times to transfer money, and all that happens is an error message pops up.",
2055,How much does currency exchange cost?,
2056,"I don't know what my passcode is, can you help?",
2057,Can I use a different bank ATM than my own?,
2058,I have a contactless that's broken.,
2059,Is there a location near me that i can change my PIN?,
2060,What are the steps for changing my passcode?,
2061,Is there something wrong with the transferring functions? I keep trying to transfer funds and only get an error message.,
2062,Is there a few for exchanging foreign currencies?,
2063,What age do I have to be?,
2064,My card is gone I think it was stolen,
2065,What is the base amount for cross-currency exchanges?,
2066,I really need to know how to change my pin.,
2067,Can my daughter open an account?,
2068,I lost my card n need a new one.,
2069,whats your exchange rate,
2070,Do you know when the withdrawal will show?,
2071,My transfer to a beneficiary did not go through.  Why?,
2072,"I don't recognize some of the transactions on my card, I think someone must have gotten my card info and used it.",
2073,How can I fix my contactless?,
2074,I have a new card and I want to activate it,
2075,My card must have used my card as there are some transactions that I haven't done myself..,
2076,beneficiary transfer problems?,
2077,I tried to pay contactless at the bus today and it didn't work. Any ideas why?,
2078,What is the youngest someone can be to open an account?,
2079,Do I get a discount if I exchange currencies a lot?,
2080,Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account that wasn't mine.  I need this cancelled immediately.,
2081,How do I turn on my new card?,
2082,"If you to to account, hit activate, and follow the instructions, you can activate it in just a few seconds.",
2083,I lost the code and can not get into the app. Help!,
2084,My card needs to be activated.,
2085,Why is my payment in pending status?,
2086,My transfer didn't work! Help!,
2087,Can I exchange money from abroad without additional costs?,
2088,"I thought I left my card at a restaurant, but they claim not to have it and now I don't have any idea where it is. I'm so worried that someone might be using it fraudulently. Is there any way to look into this?",
2089,How can I cancel a transfer I made,
2090,If my card becomes expired what can I do?,
2091,How is my ATM deposit not available yet?,
2092,I don't know the code for the app.,
2093,What's the closest place to withdraw money?,
2094,"I tried to access money earlier but the machine seems not to be working. After looking, the transaction actually shows to still being process. Can you find out what is going on here? I don't want to be charged for some money I never got.",
2095,My beneficiary is unable to transact,
2096,I'm on vacation in Europe but I desperately need to change my PIN. Can I do this from abroad?,
2097,I'm trying to purchase crypto via the app. I haven't been able to get it to go through. Am I doing something wrong?,
2098,"What is the reason when I tried to pay contactless at the bus, it didnt work?",
2099,I tried activating my plug-in and it didn't piece of work,
2100,What are the charges if I exchange foreign currency?,
2101,"If I feel someone has my card information, can I get a new card?",
2102,Do yo charge a fee for exchanging foreign currencies?,
2103,Do I have to go to the bank to change my PIN?,
2104,Activate my card,
2105,What is the rate for exchange fees?,
2106,I exchange my currency quite a bit.  Do I get an exchange price break?,
2107,What ATMs can I use this card at?,
2108,How do I get my cash withdrawal to show?,
2109,What are the steps to activating a new card?,
2110,What do I have to do to change my pin?,
2111,I don't have a password.,
2112,Which cash machines will allow me to change my PIN?,
2113,I want to transfer money to a beneficiery. Why can't I?,
2114,I am trying  to  transfer and  it has been  stopped why is  that,
2115,Is there any nearby ATM's?,
2116,I need to move money to another beneficiary. Why is it not working?,
2117,My card is about to expire.  Where do I get a new one.,
2118,Can I start an account for my kids?,
2119,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",
2120,The machine didn't work earlier when I went to get money out and now my account says transaction in progress.Why?,
2121,My daughter needs to open account.,
2122,"What are the steps to activate the card, as it does not seem to work?",
2123,How do I report a stolen card?,
2124,What are then rules on beneficiaries?,
2125,can you assist me in activating my card?,
2126,"I made a purchase this morning, and it is showing as pending.",
2127,My card is due to expire soon.,
2128,What should I do if the passcode doesn't work for me?,
2129,I just got a new card how do I get it to start working?,
2130,What does pending mean on a cash withdrawal?,
2131,"in china, need new card",
2132,Are there specific ATM's I can use with this card?,
2133,"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",
2134,How can I set a new pin.,
2135,I suspect someone used my card.,
2136,"I lost my card, what do I do now?",
2137,I'm in China and need a new card. Please help.,
2138,Why can't I use my beneficiary?,
2139,I was wondering if there were any discounts offered for frequent currency exchanges?,
2140,Can my PIN changed remotely without visiting a bank?,
2141,I want to reverse my transaction from earlier,
2142,Why won't my passcode work?,
2143,How much do you charge for exchange rates?,
2144,"
am suspicious of my card's security
The expiration date for my card is coming up"," how do I get a new card?"""
2145,What is a pending cash withdrawal?,
2146,Do you charge extra for exchanging currencies?,
2147,Is there a list of ATMs that take this card?,
2148,Why is a transaction showing as pending when I recieved cash from an ATM?,
2149,I have forgotten my passcode to access my app,
2150,How can I change my old pin to a new one?,
2151,Why do I still have a pending cash withdrawal?,
2152,What do I do if someone used my card without my permission?,
2153,Why was I not able to complete a transfer?,
2154,Why would a transfer to a beneficiary not go through?,
2155,My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,
2156,"Hi, I am interested buying crypto currency but unable to purchase it through the application. I do want to do the exchange, Could you please let me know what is the problem?",
2157,Do you have a children account available?,
2158,Can you tell me why I wasn't able to complete my transfer?,
2159,Someone took my card without my permission.,
2160,The transfer I tried to make failed.,
2161,Can i cancel a charge?,
2162,Where do I go to change my PIN?,
2163,How can I switch on my new card?,
2164,I want to cancel a transfer I just made.,
2165,Will I need to order a new card since mine expires next month?,
2166,Explain the activation method for this card,
2167,"I am unable to activate my card, it won't let me.",
2168,I cant find my card.,
2169,Why has my withdrawal not posted?,
2170,I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,
2171,My card is about to expire and I need to know how much it costs and how long it takes to get a new one.,
2172,I made a cash withdraw and it shows up as pending why is that?,
2173,I bought some stuff this morning but the payment shows as pending,
2174,Can I receive a new card while I am in China?,
2175,what is the age limit for opening a new account,
2176,My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,
2177,Is there a reason my transfer failed?,
2178,My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,
2179,What is the age limit?,
2180,Is there a reason behind why my transfer did not work?,
2181,Will I be charged for exchanging foreign currencies?,
2182,I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,
2183,"I have a card that expires in the coming month, do I have to specifically ask for the updated card?",
2184,I recently made a transfer that I would like to cancel,
2185,How can my new card be activated?,
2186,What is the first step that I should take after my card has been stolen?,
2187,How can I alteration my PIN?,
2188,I just got my new card.  How can I activate it?,
2189,I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer immediately. I cannot do anything from the app.,
2190,Can my 19 year old daughter open a savings account at the bank?,
2191,What can I do if contactless doesn't work?,
2192,Where can I use this card at an ATM?,
2193,Can I open a bank account for my newborn baby?,
2194,Can I cancel a transfer if is already processed?,
2195,"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",
2196,When will my cash withdrawal show/,
2197,How old do you need to be to have an account?,
2198,I think someone has hacked my card!,
2199,My transfer didn't work,
2200,I made a card payment which is showing me pending.,
2201,Why aren't my payment funds available to me?,
2202,"How much is a cross currency exchange, and can I check to see if I have any discounts available?",
2203,Can you freeze my card it was stolen,
2204,Please help me with the activation of the new card.,
2205,What are the steps I need to do if I have a stolen card?,
2206,I don't know my password,
2207,How come when I tried to pay contactless at the bus it didnt work?,
2208,Can you tell me what to do to reset my passcode?,
2209,How much is the charge for a foreign currency exchange?,
2210,"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?",
2211,I can't access my account.,
2212,"I need to activate my card, how is that done?",
2213,Please help me change my PIN.,
2214,Are there restrictions on new cards in China?,
2215,I am having trouble transferring money to a beneficiery.,
2216,How long will a cash withdrawal be pending?,
2217,"I need a new card, my current card is nearly expired.",
2218,My account says a withdrawal is pending - why can't I take cash out of the ATM?,
2219,I don't remember my code to get into the app.,
2220,are there age requirements,
2221,I don't recognize some transactions.  Is someone else using it?,
2222,How can I cancel my transfer?,
2223,Can I get a new pin number at any ATM using my card?,
2224,I no longer have my passcode.,
2225,Is there a reason my payments are pending?,
2226,Why is the payment from my card still pending?,
2227,"You can do that in just a few seconds. Go to account, hit activate, and follow the directions from there.",
2228,I have a new card. How do I activate it?,
2229,My card information seems to have been stolen! I don't know where these transactions came from and I've never even been to the city where they were made. I need my card blocked ASAP so this person can't keep using my card.,
2230,"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",
2231,The cash I got at the ATM is still in my account.,
2232,I tried to withdraw cash at an ATM in the city center but my card was declined. The transaction is still showing up as pending - please cancel it!,
2233,My contactless is not working,
2234,"I want to transfer money to a beneficiary, but I couldn't.",
2235,i withdrew cash and dont see it reflected on the balance,
2236,Do I need to go to a physical bank to change my PIN?,
2237,The wrong account was used during a transaction.,
2238,"My card has been stolen. I reported it with the police, but I need to report it with you as well.",
2239,"I am in Austria right now. I need to change my PIN ASAP, so can I still do this from here?",
2240,How do I go about changing my PIN?,
2241,I tried to make a transfer and it failed.,
2242,I think my card is lost.  What do I do?,
2243,Can I resent my passcode?,
2244,I am unsuccessfully trying to make a transfer can you help?,
2245,Which ATM's will accept my card?,
2246,How do I replace my card before it expires?,
2247,"You can activate your card in a few seconds by going to account, hitting activate, and just following the directions.",
2248,Is my new card activated?,
2249,"My cash withdrawal says pending, why?",
2250,My card got lost.,
2251,Is my card activated?,
2252,I don't remember my password,
2253,How much extra will I be charged for exchanging foreign currency?,
2254,Which ATMs take the card?,
2255,I made a cash withdrawal but the pending status is taking forever.,
2256,My money didnt go through after I transferred.,
2257,How much more do you charge for currency exchange?,
2258,"I think my identity has been stolen, can you check on unauthorized charges?",
2259,I couldn't transfer money to a beneficiery,
2260,Can you tell me why my transfer is failing and help resolve?,
2261,Please help me!  I need to cancel a transaction.,
2262,I am not seeing recent cash withdrawal on my account.,
2263,How do I order a new card when my old one is ready to expire?,
2264,Why is my payment still pending?,
2265,Can you explain why my transfer was unsuccessful?,
2266,What do I do if I have forgotten my passcode?,
2267,What locations can I get money from?,
2268,Are there any extra hidden fees for exchanging currencies?,
2269,Can I keep using my card after it expires?,
2270,Who do I call to cancel a transfer?,
2271,What are age requirements for opening an account?,
2272,Can I wait for you to send me a new card when mine's about to expire?,
2273,What steps can I take if someone else is using my card?,
2274,When will my card payment be done pending?,
2275,Do I need to pay more for exchanging currencies?,
2276,Can I change my pin at a cash machine?,
2277,Why is the purchase I made this morning still pending?,
2278,Why does it say my transfer failed?,
2279,"Which cash machines will allow me to change my PIN?""",
2280,Why hasn't my transfer been made?,
2281,Why wasn't my payment to beneficiary X approved?,
2282,I tried activating my bill of fare and it didn't workplace,
2283,Why did my transfer to a beneficiary fail?,
2284,Why can't I transfer to a beneficiary?,
2285,Is my card ready for use or does it need activated and if so how?,
2286,My card was stolen and used to make several purchases. Please freeze my card so no one can use it.,
2287,Can you help me reset my password?,
2288,What is the cost and time frame of getting a new card?,
2289,Why is this beneficiary being rejected?,
2290,The expiration date of my card is approaching .,
2291,I have a pending transaction in my app. How is it still pending if I pulled the cash out from the ATM earlier?,
2292,Any charges applicable for new card?,
2293,How much will I be charged for exchanging foreign currency,
2294,Can you tell me where I can withdraw money?,
2295,When my card expires do you send a new card?,
2296,"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",
2297,At what age can my children use your service?,
2298,I believe my credit card was stolen.,
2299,Why is the app showing a still pending message on a withdraw that has already been done?,
2300,What is a pending payment?,
2301,What do I have to do to get the contactless to work?,
2302,Is there a discount for multiple currency exchanges?,
2303,"If I exchange currencies frequently, is there a discount?",
2304,I bought some things in the morning but the payment shows as pending,
2305,"I see random purchases to my account, was it hacked?",
2306,What steps do I have to take to change my PIN?,
2307,My transfer keeps failing and I just want to transfer the money can you please make it work?,
2308,"Someone else is using my card, freeze it.",
2309,Why cant I send money to a beneficiary?,
2310,Can I cancel a transaction?,
2311,How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.,
2312,Could you assist me in finding my lost card?,
2313,How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,
2314,My card activation attempt failed.,
2315,Why is my card payment still pending? It should have gone through already.,
2316,How do I report my card as lost or stolen?,
2317,Explain why I can't do a transfer to an account.,
2318,I made this payment days ago so why hasn't it gone through yet?,
2319,I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,
2320,how long until a cash withdrawal will show on my account,
2321,Payment did not process,
2322,Is it possible for a transaction to be cancelled?,
2323,Help!  I forgot my password.,
2324,Which ATMs am I allowed to get money from?,
2325,Someone else might be using my card without my permission.,
2326,How might  I change my PIN?,
2327,What should I do if I think there are unauthorized transactions?,
2328,I lost my card. Can you help me?,
2329,"Somebody has stolen my card, I need help please.",
2330,How old does one need to be?,
2331,"I am trying to make a transfer and am unsuccessful, can you please tell me why?",
2332,I made a mistake and need to cancel a transaction,
2333,Should my cash withdrawal still be pending?,
2334,What age do you have to be?,
2335,What locations allow me to withdraw money?,
2336,Help!  I can't find my card.,
2337,How do I activate my card so I can start using it?,
2338,I made a cash withdrawal at an ATM but it still says pending in my account.,
2339,Where do I need to go to change my PIN?,
2340,I recently made a transfer but I need to cancel it as soon as possible.  Please let me know when this happens.,
2341,Can you tell me where  can change my PIN?,
2342,My card is about to expire.  How do I get a new card?,
2343,"I tried taking money from the ATM but no money came out, but the transaction is still pending? How is this possible?",
2344,I forgot the code to access the app.,
2345,Can I be charged for exchanging foreign currency?,
2346,"My transfer failed, why did that happen?",
2347,What is the process for activating a new card.,
2348,How old do I need to be?,
2349,"My job requires me to do a lot of exchanging currency, and I was wondering about any possible discounts or lower prices.",
2350,What may be the reason that my transfer did not go through?,
2351,"I made a mistake and did a transaction to a wrong account, can I cancel?",
2352,There was a transaction this morning that I'd like to reverse.,
